[0.966324, 0.967097, 0.963851, 0.964634, 0.966256, 0.967026, 0.967597, 0.97058]
[0.966694, 0.967121, 0.964724, 0.963696, 0.966925, 0.966409, 0.967384, 0.970633]
[0.967598, 0.967284, 0.963875, 0.96353, 0.966382, 0.966883, 0.967239, 0.970217]
[0.96642, 0.967879, 0.964098, 0.963476, 0.965984, 0.967647, 0.96772, 0.969546]
[0.966151, 0.967912, 0.964297, 0.963714, 0.966236, 0.966458, 0.966893, 0.968726]
[0.965307, 0.967025, 0.963673, 0.962421, 0.96563, 0.966648, 0.966023, 0.968788]
[0.965211, 0.963976, 0.963452, 0.961591, 0.965021, 0.966545, 0.965443, 0.969269]
[0.965496, 0.964352, 0.963583, 0.961741, 0.964881, 0.965043, 0.965993, 0.966686]
[0.965864, 0.963943, 0.964928, 0.962205, 0.964731, 0.964556, 0.964871, 0.966693]
[0.964698, 0.962709, 0.964488, 0.96262, 0.964128, 0.963422, 0.965139, 0.967435]
[0.965482, 0.963706, 0.964785, 0.96224, 0.962759, 0.962545, 0.964367, 0.966459]
[0.965016, 0.963048, 0.963352, 0.960438, 0.963918, 0.96318, 0.964924, 0.966033]
[0.963893, 0.96263, 0.963836, 0.963448, 0.963349, 0.963084, 0.964737, 0.965154]
[0.963888, 0.962455, 0.964131, 0.96341, 0.962905, 0.96357, 0.962178, 0.964114]
[0.963615, 0.961729, 0.963711, 0.96153, 0.962104, 0.963494, 0.963327, 0.965642]
[0.962747, 0.962883, 0.962766, 0.96173, 0.96176, 0.962903, 0.963447, 0.96527]
[0.962153, 0.96165, 0.962686, 0.961753, 0.960665, 0.963272, 0.963481, 0.963439]
[0.961355, 0.962565, 0.962284, 0.961238, 0.96051, 0.962839, 0.962712, 0.964333]
[0.961141, 0.9616, 0.960464, 0.960507, 0.95934, 0.96149, 0.962058, 0.963779]
[0.959509, 0.961214, 0.960999, 0.961598, 0.96044, 0.962484, 0.962098, 0.96248]
[0.959757, 0.960715, 0.959283, 0.957083, 0.95825, 0.961434, 0.961977, 0.961968]
[0.960229, 0.959788, 0.959749, 0.957666, 0.958815, 0.961717, 0.960337, 0.96098]
[0.958647, 0.958138, 0.959334, 0.956356, 0.957839, 0.961413, 0.959624, 0.960543]
[0.958781, 0.95794, 0.95953, 0.956405, 0.958619, 0.960848, 0.95875, 0.960099]
[0.956917, 0.956323, 0.959743, 0.956523, 0.958488, 0.960594, 0.959666, 0.96005]
[0.957168, 0.955968, 0.959426, 0.955906, 0.9563, 0.960471, 0.958501, 0.959709]
[0.95702, 0.956666, 0.958651, 0.95495, 0.955763, 0.96113, 0.958364, 0.958909]
[0.957461, 0.956796, 0.959001, 0.955359, 0.954988, 0.961352, 0.958181, 0.95939]
[0.957418, 0.956895, 0.958231, 0.95553, 0.956809, 0.960538, 0.957113, 0.959706]
[0.955944, 0.957896, 0.957287, 0.955043, 0.956102, 0.960306, 0.957661, 0.958957]
[0.956644, 0.956911, 0.956977, 0.955326, 0.956327, 0.959403, 0.957012, 0.957322]
[0.955214, 0.956517, 0.956291, 0.954028, 0.956209, 0.95853, 0.956466, 0.956449]
[0.955452, 0.955656, 0.955483, 0.954919, 0.956205, 0.958059, 0.955046, 0.954143]
[0.955753, 0.953881, 0.955407, 0.955038, 0.956352, 0.958131, 0.954608, 0.954122]
[0.954714, 0.954337, 0.954873, 0.954264, 0.955145, 0.958182, 0.955563, 0.954366]
