[0.891201, 0.890173, 0.892559, 0.896017, 0.897824, 0.896234, 0.892181, 0.889869]
[0.890237, 0.889197, 0.891596, 0.895076, 0.896904, 0.89531, 0.891236, 0.888906]
[0.889402, 0.888337, 0.890743, 0.894246, 0.896099, 0.894515, 0.890409, 0.888046]
[0.888356, 0.887317, 0.889733, 0.893219, 0.895047, 0.893444, 0.889353, 0.887015]
[0.887103, 0.88611, 0.88852, 0.891961, 0.893742, 0.892139, 0.888086, 0.885802]
[0.886163, 0.885229, 0.887666, 0.891088, 0.892807, 0.89116, 0.88712, 0.884892]
[0.884616, 0.883819, 0.886265, 0.889574, 0.891154, 0.88946, 0.885546, 0.883466]
[0.883429, 0.882704, 0.885143, 0.888387, 0.889876, 0.88817, 0.884336, 0.882338]
[0.88234, 0.881632, 0.884053, 0.887254, 0.88872, 0.887032, 0.883232, 0.881267]
[0.881245, 0.880592, 0.883027, 0.886196, 0.887593, 0.885878, 0.882127, 0.880223]
[0.880362, 0.879683, 0.882095, 0.88527, 0.886698, 0.885012, 0.881251, 0.879324]
[0.879707, 0.878952, 0.881352, 0.884558, 0.886055, 0.884412, 0.880612, 0.878607]
[0.878961, 0.878159, 0.88054, 0.88377, 0.885319, 0.883698, 0.879892, 0.877841]
[0.877999, 0.877175, 0.879535, 0.88277, 0.88434, 0.882754, 0.878951, 0.876882]
[0.877222, 0.876375, 0.878747, 0.882006, 0.883603, 0.882022, 0.878189, 0.876084]
[0.876358, 0.875507, 0.877887, 0.881159, 0.88276, 0.881179, 0.877332, 0.875215]
[0.875525, 0.874643, 0.877025, 0.880318, 0.881946, 0.880374, 0.876506, 0.874363]
[0.875277, 0.874165, 0.876458, 0.879861, 0.881719, 0.88028, 0.876288, 0.873914]
[0.874201, 0.873149, 0.875464, 0.87884, 0.880637, 0.879166, 0.875207, 0.872889]
[0.872735, 0.871871, 0.874253, 0.877532, 0.879144, 0.877564, 0.873703, 0.871577]
[0.871653, 0.870842, 0.873242, 0.8765, 0.878049, 0.876434, 0.8726, 0.870527]
[0.870409, 0.869659, 0.872075, 0.875296, 0.876775, 0.875132, 0.871339, 0.869332]
[0.869465, 0.868714, 0.871126, 0.874342, 0.875829, 0.874175, 0.870383, 0.868379]
[0.868486, 0.867738, 0.870151, 0.873363, 0.874854, 0.8732, 0.869408, 0.867401]
[0.867228, 0.866535, 0.868978, 0.872176, 0.873604, 0.871911, 0.868143, 0.866194]
[0.866202, 0.865503, 0.867946, 0.871159, 0.872594, 0.870909, 0.867122, 0.865163]
[0.865502, 0.864707, 0.867123, 0.870386, 0.871913, 0.870278, 0.866443, 0.864376]
[0.864657, 0.863794, 0.866188, 0.869473, 0.871071, 0.869485, 0.86562, 0.863495]
[0.863877, 0.862969, 0.865344, 0.868654, 0.870308, 0.868746, 0.864861, 0.862685]
[0.862913, 0.861985, 0.86435, 0.867671, 0.869342, 0.86781, 0.863922, 0.861724]
